0.01,0.056299999999999996,0.06100346984666801
0.0147,0.0927,0.06314372494555576
0.0215,0.09766666666666667,0.05514373138545406
0.0316,0.0551,0.019861101010098442
0.0464,0.03403333333333334,0.003473870719784745
0.0681,0.026266666666666664,0.0014051492605571991
0.1,0.018566666666666665,0.0052590662458061686
0.147,0.026033333333333335,0.0038054055120461355
0.215,0.025033333333333335,0.000993870101058372
0.316,0.0243,0.0018147543451754935
0.464,0.024066666666666667,0.0012666666666666662
0.681,0.023866666666666665,0.0006565905201197407
1.0,0.023433333333333334,0.0011794537341969415
1.47,0.022633333333333335,0.0010365541203644145
2.15,0.021266666666666666,0.0010397649306988154
3.16,0.02016666666666667,0.0007423685817106694
4.64,0.019133333333333336,0.0006765927710061481
6.81,0.017733333333333334,0.0005696002496878355
10.0,0.016533333333333334,0.0005174724898753346
14.7,0.0152,0.000450924975282289
21.5,0.013933333333333334,0.00036666666666666683
31.6,0.012666666666666666,0.00033333333333333305
46.4,0.011533333333333333,0.0002666666666666668
68.1,0.010453333333333334,0.00024666666666666646
100.0,0.009436666666666666,0.00020366093827186847
147.0,0.008539999999999999,0.0001803699901129157
215.0,0.007723333333333335,0.0001623097176525314
316.0,0.0069966666666666675,0.0001443760521847182
464.0,0.006350000000000001,0.0001212435565298214
681.0,0.0058266666666666675,0.00011464922347946558
1000.0,0.00542,9.712534856222303e-05
